ChapterID,SegmentLabel,SegmentType,Status,SourcePath,RawContent
14,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_007\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The accumulation of clauses ('clouds invited me', 'winds flew me') is characteristic of the chaotic ascent narrative. The parse handles the list of agents (clouds, mist, stars, lightning, winds) well."",
      ""parallels"": [
        {
          ""ref"": ""Daniel 7:13"",
          ""note"": ""Clouds of heaven motif""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Visionary ascent vocabulary aligns with apocalyptic topoi."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_008\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The locative transition ('into heaven... until I approached') marks the boundary crossing. 'Wall of crystal' (hailstones) is a known material description in this text."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Spatial transition to the celestial temple confirmed."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_009,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_009\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The description of the wall building materials is complex. The parse attempts to resolve 'tessellated floor' (ma'ser) comparisons. Textual variance (stones of hail/snow) is noted but the structure holds."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Architectural description parses as valid nominal/descriptive chain."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""moderate""
  }
}"
14,segment_010,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_010\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The nominal chain correctly links the ceiling, the paths of stars/lightning, and the presence of Cherubim. The water/ice imagery ('sea of water' above) is cosmologically standard for 1 Enoch."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Cosmological elements (water above, fire/stars) correctly linked."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_011,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_011\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Simple nominal sentence describing the encircling fire. Grammatically straightforward."",
      ""parallels"": [
        {
          ""ref"": ""Ezekiel 1:4"",
          ""note"": ""Fire infolding itself""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Pyrotechnic description confirmed."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_012,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_012\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The paradox of 'hot as fire, cold as ice' is a hallmark of this passage. The parse correctly coordinates these opposing adjectival phrases before the resulting emotional state (fear)."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Paradoxical sensory data handled correctly."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_013,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_013\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The somatic reaction (shaking, falling on face) serves as the bridge to the next level of vision. The circumstantial 'while I quaked' is parsed correctly."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Transition via physical reaction confirmed."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_014,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_014\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Presentation of the 'Second House'. The comparative 'greater than the former' is implicit in the context of the progressive revelation. The parse identifies the new object of focus."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Progression to the inner sanctum identified."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_015,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_015\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The negative capability ('cannot describe') is a standard apophatic device. The parse structures the 'excess of glory' effectively."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Ineffability topos recognized."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_016,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_016\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Repetitive description of fire (floor, upper parts, ceiling). The nominal chain mirrors Segment 010 but intensifies the elemental composition."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Intensification of fire imagery confirmed."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_017,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_017\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The vision of the Throne (Manbara). The comparison to crystal/ice and the solar wheel/sun imagery is historically significant (Merkabah). Parse captures the specific visual elements."",
      ""parallels"": [
        {
          ""ref"": ""Ezekiel 1:26"",
          ""note"": ""Likeness of a throne, lapis lazuli/sapphire""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Throne room iconography matches parallels."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_018,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_018\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The 'Stream of Fire' (Daniel 7:10) is a direct parallel. The inability to look at it emphasizes the divine radiance."",
      ""parallels"": [
        {
          ""ref"": ""Daniel 7:10"",
          ""note"": ""A stream of fire issued and came forth from before him""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Direct biblical parallel (Dan 7) validates the 'stream of fire' parse."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_019,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_019\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The 'Great Glory' (God) sits. The raiment description ('brighter than sun', 'whiter than snow') is the climax of the visual description. Parse correctly separates the sitter from the clothing description."",
      ""parallels"": [
        {
          ""ref"": ""Daniel 7:9"",
          ""note"": ""clothing was white as snow""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Theophany description aligns with Second Temple Jewish traditions."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_020,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_020\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Total separation of the Divine. The parse handles the negation ('could not enter', 'could not behold') effectively."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Theme of divine transcendence confirmed."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_021,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_021\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The 'ten thousand times ten thousand' (myriads) is another direct Danielic parallel. The spatial arrangement (fire around, multitude before) is parsed correctly."",
      ""parallels"": [
        {
          ""ref"": ""Daniel 7:10"",
          ""note"": ""ten thousand times ten thousand stood before him""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Courtroom scene populated by angelic host."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_022,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_022\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Distinction of the 'Holy Ones' (inner circle) who do not need to depart/sleep. Parse captures the continuous aspect of their service."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Angelic hierarchy (inner circle) defined."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_023,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_023\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The personal address to Enoch ('Enoch, scribe of righteousness'). The command to approach breaks the distance established in previous segments."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Prophetic commissioning moment identified."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
14,segment_024,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_014\segment_024\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The physical movement of Enoch to the door. The posture ('face down') signifies humility/fear. Parse handles the transitive verbs ('lifted me', 'brought me near')."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""pass""
    }
  ],
  ""decision_log"": ""Final positioning for the divine oracle."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_001\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The syntactic analysis correctly identifies the main clause of speech introduction followed by the direct speech content. The vocative structure matches the Ethiopic address 'Henok bǝʾsi...'."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And he answered and said to me, and I heard his voice: 'Do not fear, Enoch, righteous man and scribe of righteousness. Approach hither and hear my voice.'""
    }
  ],
  ""decision_log"": ""Parse S1_P1 accurately reflects the standard text of 1 Enoch 15:1."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_002\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S2_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Correctly parses the imperative 'Go' (`ḥur`) and the relative clause defining the 'Watchers'. The distinction between the mission of the Watchers and Enoch is preserved."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And go, say to the Watchers of heaven, who sent thee to intercede for them: 'You should intercede for men, and not men for you.'""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:2 structure."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S2_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_003\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S3_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Accurately captures the interrogative 'Why' (`ʾǝnta mant`) and the chain of accusatory actions (left heaven, slept with women, defiled selves)."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""Wherefore have ye left the high, holy, and eternal heaven, and lain with women, and defiled yourselves with the daughters of men, and taken to yourselves wives, and done like the children of earth, and begotten giants (as your) sons?""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:3."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S3_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_004\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S4_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The parse handles the contrastive structure: 'You were holy... but you defiled...'. The input text shows minor garbling at the start, but the main sentence is intact and correctly analyzed."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And ye were spiritual, holy, living the eternal life, but ye have defiled yourselves with the blood of women, and have begotten (children) with the blood of flesh, and, as the children of men, have lusted after flesh and blood as those also do who die and perish.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:4 despite input noise."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S4_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_005\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S5_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Correctly links the cause (mortal nature of men) to the result (giving of wives). 'Therefore' is properly identified as the pivot."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""Therefore have I given them wives also that they might impregnate them, and beget children by them, that thus nothing might be wanting to them on earth.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:5."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S5_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_006\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S6_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The nominal predication structure fits the description of the Watchers' original state."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""But you were formerly spiritual, living the eternal life, and immortal for all generations of the world.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:6."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S6_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_007\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S7_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Accurately parses the negative causation: 'Therefore I did not appoint... because...'."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And therefore I have not appointed wives for you; for as for the spiritual ones of the heaven, in heaven is their dwelling.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:7."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S7_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_008\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S8_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Correctly identifies the future naming of the giants as 'evil spirits' and their location."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And now, the giants, who are produced from the spirits and flesh, shall be called evil spirits upon the earth, and on the earth shall be their dwelling.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:8."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S8_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_009,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_009\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S9_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Complex chain involving origin (from holy Watchers) and nature (evil spirits) is correctly mapped."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""Evil spirits have proceeded from their bodies; because they are born from men and from the holy Watchers is their beginning and primal origin; they shall be evil spirits on earth, and evil spirits shall they be called.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:9."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S9_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_010,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_010\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S10_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The parallelism between 'spirits of heaven' and 'spirits of earth' is well-preserved."",
      ""parallels"": [],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""As for the spirits of heaven, in heaven shall be their dwelling, but as for the spirits of the earth which were born upon the earth, on the earth shall be their dwelling.""
    }
  ],
  ""decision_log"": ""Matches 1 Enoch 15:10."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S10_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
15,segment_011,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_011\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S11_P1"",
      ""plausibility"": ""moderate"",
      ""reasoning"": ""The parse is syntactically sound, but the input text contains the variant 'damanata' (clouds) instead of the expected 'manfasata' (spirits) or just referring to the giants. This is a known textual issue in Ethiopic mss (confusion of Greek nephelas/pneumata)."",
      ""parallels"": [
        {
          ""ref"": ""Greek Syncellus"",
          ""note"": ""Reads 'spirits of the giants', not clouds.""
        }
      ],
      ""context_invariance"": ""variant"",
      ""back_translation"": ""And the spirits of the giants [and?] clouds which oppress, corrupt, fall, content, and bruise upon the earth...""
    }
  ],
  ""decision_log"": ""Accepted parse of the provided text, noting the 'clouds' (`damanata`) variant which differs from the Greek parallel."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S11_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""moderate""
  }
}"
15,segment_012,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_015\segment_012\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S12_P1"",
      ""plausibility"": ""low"",
      ""reasoning"": ""The parse correctly identifies the negative marker `i-` in the input text `wa-i-yitnaśśu` ('and they shall not rise'). However, historically and contextually (1 En 15:12), the text should likely be positive `wa-yitnaśśu` ('and they shall rise up'), as they are described as attacking men. The negative here contradicts the standard narrative flow."",
      ""parallels"": [
        {
          ""ref"": ""Standard Ethiopic Text"",
          ""note"": ""Usually reads 'wa-yitnaśśu' (and they shall rise).""
        }
      ],
      ""context_invariance"": ""contradiction"",
      ""back_translation"": ""And these spirits shall NOT rise against the children of men and against the women, because they have proceeded from them.""
    }
  ],
  ""decision_log"": ""The parse accurately reflects the provided text, but the text itself appears to contain a significant variant or error (`i-yitnaśśu` vs `yitnaśśu`)."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S12_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""low""
  }
}"
16,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_016\segment_001\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S1_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The parse correctly identifies the complex discourse structure describing the ontological status of the Giants' spirits. The text aligns with the standard Enochic etiology of demons (evil spirits) arising from the corpses of the Giants (Naphalim). The phrase 'ዘእንለ፡ነ፨ማሁ' appears to be a corruption of 'ዘእንበለ፡ኵነኔ' (without judgment), fitting the syntactic slot for the manner of their destruction."",
      ""parallels"": [
        {
          ""ref"": ""Jubilees 10:5"",
          ""note"": ""Parallel tradition regarding the unclean spirits of the Giants corrupting the sons of men.""
        },
        {
          ""ref"": ""1 Enoch 15:8-9"",
          ""note"": ""Direct preceding context defining the nature of the spirits.""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And concerning the death of the giants, wherever the spirits have gone forth from their bodies, let their flesh be that which is destroyed [without judgment]... until the day of the great consummation... over the Watchers and the godless.""
    }
  ],
  ""decision_log"": ""Semantic coherence is strong despite textual artifacts. The dependency structure correctly links the subject (spirits/flesh) with the temporal limit (day of consummation)."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S1_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
16,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_016\segment_002\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S2_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""Correctly parses the address to the Watchers. The phrase 'ቀዲሙ፡ሰማይ፡ሀለዉ' (formerly you were in heaven) is a crucial theological marker in the Book of Watchers, contrasting their former station with their current fall."",
      ""parallels"": [
        {
          ""ref"": ""1 Enoch 12:4"",
          ""note"": ""Enoch acts as scribe of righteousness to the Watchers of heaven.""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""And now to the Watchers who sent [you] to intercede for them, who were formerly in heaven...""
    }
  ],
  ""decision_log"": ""Syntactic relationships reflect the standard 'mission' of Enoch to the Watchers."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S2_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
16,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_016\segment_003\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S3_P1"",
      ""plausibility"": ""high"",
      ""reasoning"": ""The parse handles the complex accusation well. Specifically, it accurately captures the motif of the 'worthless mystery' (ምሥጢረ፡ምኑነ) or 'rejected mystery'. This is a key historical-semantic point: the Watchers did not possess the ultimate divine wisdom, but a corrupted or lower knowledge, which they illicitly taught to humanity (women), leading to moral decay (sorcery, war). 'ንትሙሰ' is read as 'አንትሙሰ' (As for you)."",
      ""parallels"": [
        {
          ""ref"": ""1 Enoch 8:1-3"",
          ""note"": ""Details of the forbidden arts taught by Asael and others.""
        }
      ],
      ""context_invariance"": ""stable"",
      ""back_translation"": ""You were in heaven, but the hidden things had not yet been revealed to you, and a worthless mystery you knew. And this you told to the women in the hardness of your hearts, and by this mystery, women and men multiply evil on the earth.""
    }
  ],
  ""decision_log"": ""The dependency chain correctly links the possession of the mystery to the act of teaching and the resultant earthly corruption."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S3_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""high""
  }
}"
16,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_016\segment_004\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""S4_P1"",
      ""plausibility"": ""moderate"",
      ""reasoning"": ""The text appears heavily abbreviated or corrupted ('ሎሙ፡እንሰ፡ልብሙ፡ሰላመ'). Standard text reads 'Say to them therefore: You have no peace' (በልዎሙ፡እምኬ፡አልቦ፡ለክሙ፡ሰላም). The parse identifies it as a direct address/verdict, which is semantically correct for the chapter's conclusion. 'ልብሙ' is likely a corruption of 'ለክሙ' (to you)."",
      ""parallels"": [
        {
          ""ref"": ""1 Enoch 12:6"",
          ""note"": ""Standard formula of judgment against the Watchers: 'You will have no peace'.""
        }
      ],
      ""context_invariance"": ""variant"",
      ""back_translation"": ""Say to them therefore: [You have no] peace.""
    }
  ],
  ""decision_log"": ""Accepted as the intended closing formula despite surface textual issues."",
  ""final_decision"": {
    ""hypothesis_ref"": ""S4_P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""moderate""
  }
}"
17,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_017\segment_001\segment.txt,"{
  ""evaluation"": [
    {
      ""hypothesis_ref"": ""P1"",
      ""plausibility"": ""High"",
      ""reasoning"": ""The segment follows the standard 1 Enoch 17:1 narrative structure: a journey to a specific place ('they took me'), a description of its inhabitants ('like burning fire'), and their shapeshifting capability ('when they wished, they appeared like men'). The textual abbreviations ('መ' for 'ከመ', 'ወሶ' for 'ወሶበ') are noted but the syntax is standard. The Complex Sentence structure in P1 accurately maps the main clause and the temporal/conditional sub-clauses."",
      ""parallels"": [
        {
          ""ref"": ""1 Enoch 17:1"",
          ""note"": ""Attested in standard Ethiopic MSS (e.g., Abbadian 55). Corresponds to Greek fragment 'καὶ παρέλαβόν με εἰς ἕνα τόπον...'.""
        }
      ],
      ""context_invariance"": ""Stable"",
      ""back_translation"": ""And they took me to a certain place where there were [beings] like burning fire, and when they wished, they appeared like men.""
    }
  ],
  ""decision_log"": ""Confirmed against critical text of 1 Enoch 17:1. Structural parse supports the semantic dependencies."",
  ""final_decision"": {
    ""hypothesis_ref"": ""P1"",
    ""translation_id"": ""T1"",
    ""confidence"": ""High""
  }
}"
