ChapterID,SegmentLabel,SegmentType,Status,SourcePath,RawContent
68,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_068\segment_001\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
68,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_068\segment_002\segment.txt,"```json
{
  ""actors"": [
    {
      ""name"": ""Michael"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""angel""
    },
    {
      ""name"": ""Raphael"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""angel""
    },
    {
      ""name"": ""Angel"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""angel""
    }
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Prayer/chant"",
      ""location"": null,
      ""action"": ""chanting a prayer addressed to Michael and Raphael"",
      ""actorsInvolved"": [""Michael"", ""Raphael"", ""Angel""]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
68,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_068\segment_003\segment.txt,"```json
{
  ""actors"": [
    {""name"": ""ወውሥ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዕ ሚኤል"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ለሩፋኤል"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""መኑ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ውእቱ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዘኢይረስሕ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ልቦ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዲቤሃ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ወኢይትሀወ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ልያቲሁ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""እምዛቲ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ቃል"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ነ፡ወጽት"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዲቤሆሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""እምሆሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዘውፅእዎሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""መዝ፨"", ""visualTraits"": null, ""changes"": null, ""role"": null}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
68,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_068\segment_004\segment.txt,"```json
{
  ""actors"": [
    {
      ""name"": ""ወነ፡ሶ፡ቆመ፡ቅድመ፡"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""እግዚ፡መናፍስት"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ወመዝ"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ይቤሎ፡ሚኤል"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ለሩፋኤል"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ወኢይውን፡ሎሙ፡ውስተ፡"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ዐይነ፡እግዚእ፡እስመ፡"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""መንፈሳት፡ተምዕዖሙ፡እስመ፡"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    },
    {
      ""name"": ""ምሳለ፡እግዚእ፡ይገብሩ፨"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": null
    }
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_001\segment.txt,"{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}"
69,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_002\segment.txt,"```json
{
  ""actors"": [
    {""name"":""ወነዋ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ስማቲሆሙ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ለእልኩ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""መላእት"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወዝንቱ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ውእቱ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ቀዳማዊ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዚሆሙ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ስምያዛ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወልእ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ርሳጠቂፋ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወሣልስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ርሜን"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወራብዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ብኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወኃምስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ጡርኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወሳድስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሩምየል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሳብዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዳንየል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሳምን"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ቃኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ታስዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ራቅኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዘዜኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""፲ወ፩ርምርስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ጠርያል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሰስኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዐራብዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሐናንኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወኀምስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሰማፒሲኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ይተርኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ቱማኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወተሳዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""፳ሩምኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""፳ወ፩ኤዜዝኤል"",""visualTraits"":null,""changes"":null,""role"":null}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_003\segment.txt,"{""actors"":[],""props"":[],""environments"":[],""scenes"":[],""blocking"":{""anchors"":[],""paths"":[]}}"
69,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_004\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_005\segment.txt,"```json
{
  ""actors"": [
    {""name"":""ወልእ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ስሙ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ስብኤል"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ዝንቱ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""መሮሙ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ምረ፡እኩየ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ለደቂቀ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""መላእት"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ቅዱሳን"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ወስሐቶሙ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""መ፡"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ያማስኑ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ሥጋሆሙ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ዋልደ"",""visualTraits"":null,""changes"":null,""role"":""character""},
    {""name"":""ሰብእ"",""visualTraits"":null,""changes"":null,""role"":""character""}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"":""Chapter 69 Segment 5"",
      ""location"":""unknown"",
      ""action"":""list of characters"",
      ""actorsInvolved"":[
        ""ወልእ"",""ስሙ"",""ስብኤል"",""ዝንቱ"",""መሮሙ"",""ምረ፡እኩየ"",""ለደቂቀ"",""መላእት"",""ቅዱሳን"",""ወስሐቶሙ"",""መ፡"",""ያማስኑ"",""ሥጋሆሙ"",""ዋልደ"",""ሰብእ""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_006\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_007\segment.txt,"{""actors"":[],""props"":[],""environments"":[],""scenes"":[],""blocking"":{""anchors"":[],""paths"":[]}}"
69,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_008\segment.txt,"```json
{
  ""actors"": [
    {""name"": ""ወራብዕ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ስሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ፔሙእ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ዝንቱ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ርየ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ለውሉደ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ሰብእ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""መሪረ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ወመርዒረ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ወርዮሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ሎ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ኅቡተ"", ""visualTraits"": null, ""changes"": null, ""role"": null},
    {""name"": ""ጥቦሙ"", ""visualTraits"": null, ""changes"": null, ""role"": null}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Chapter 69 Segment 8"",
      ""location"": null,
      ""action"": ""chanting or recitation"",
      ""actorsInvolved"": [
        ""ወራብዕ"",
        ""ስሙ"",
        ""ፔሙእ"",
        ""ዝንቱ"",
        ""ርየ"",
        ""ለውሉደ"",
        ""ሰብእ"",
        ""መሪረ"",
        ""ወመርዒረ"",
        ""ወርዮሙ"",
        ""ሎ"",
        ""ኅቡተ"",
        ""ጥቦሙ""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_009,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_009\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_010,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_010\segment.txt,"```json
{
  ""actors"": [
    {""name"":""እስመ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ኢተወልደ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ሰብእ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ለዝ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""መዝ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ቀለም"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ወማየ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ሕመት"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ያጽንዑ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ሃይማኖቶሙ"",""visualTraits"":null,""changes"":null,""role"":""unknown""}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"":""Chapter 69 Segment 10"",
      ""location"":null,
      ""action"":null,
      ""actorsInvolved"":[
        ""እስመ"",
        ""ኢተወልደ"",
        ""ሰብእ"",
        ""ለዝ"",
        ""መዝ"",
        ""ቀለም"",
        ""ወማየ"",
        ""ሕመት"",
        ""ያጽንዑ"",
        ""ሃይማኖቶሙ""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_011,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_011\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Chapter 69 Segment 11"",
      ""location"": null,
      ""action"": null,
      ""actorsInvolved"": []
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_012,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_012\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_013,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_013\segment.txt,"```json
{
  ""actors"": [
    {""name"":""ወዝንቱ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ውእቱ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ልቁ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ለስብኤል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ርእሰ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""መሐላ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዘርየ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ለቅዱሳን"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ሶ፡የኃድር"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ልዑል"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ስብሐት"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወስሙ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ቤቃ"",""visualTraits"":null,""changes"":null,""role"":null}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"":""Chapter 69 Segment 13"",
      ""location"":null,
      ""action"":null,
      ""actorsInvolved"":[
        ""ወዝንቱ"",""ውእቱ"",""ልቁ"",""ለስብኤል"",""ርእሰ"",""መሐላ"",""ዘርየ"",""ለቅዱሳን"",""ሶ፡የኃድር"",""ልዑል"",""ስብሐት"",""ወስሙ"",""ቤቃ""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_014,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_014\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```
"
69,segment_015,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_015\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_016,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_016\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Verse 1"",
      ""location"": null,
      ""action"": ""ወእሉ፡እሙንቱ፡ኅቡቲሁ፡ለዝ፡"",
      ""actorsInvolved"": []
    },
    {
      ""title"": ""Verse 2"",
      ""location"": null,
      ""action"": ""መሀላ፡ወጸንዑ፡"",
      ""actorsInvolved"": []
    },
    {
      ""title"": ""Verse 3"",
      ""location"": null,
      ""action"": ""መሐላሁ፨ወሰማይ፡ተሰቅለ፡"",
      ""actorsInvolved"": []
    },
    {
      ""title"": ""Verse 4"",
      ""location"": null,
      ""action"": ""ዘእንለ፡ይትፈጠር፡ዓለም፡"",
      ""actorsInvolved"": []
    },
    {
      ""title"": ""Verse 5"",
      ""location"": null,
      ""action"": ""ወእስ፡ለዓለም፨"",
      ""actorsInvolved"": []
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_017,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_017\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [
    {
      ""name"": ""Ground"",
      ""visualTraits"": [""solid surface""],
      ""changes"": null,
      ""role"": ""setting""
    },
    {
      ""name"": ""Water"",
      ""visualTraits"": [""fluid surface""],
      ""changes"": null,
      ""role"": ""setting""
    },
    {
      ""name"": ""World"",
      ""visualTraits"": [""cosmic expanse""],
      ""changes"": null,
      ""role"": ""setting""
    }
  ],
  ""scenes"": [
    {
      ""title"": ""Creation of the World"",
      ""location"": ""World"",
      ""action"": ""world formation"",
      ""actorsInvolved"": []
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_018,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_018\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_019,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_019\segment.txt,"```json
{
  ""actors"": [
    {
      ""name"": ""Wewetu"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Mehala"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Qelayat"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Tsenu"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Wekomu"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Weiyit Hawezu"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Emenomu"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Emmalem"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""We'ese"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    },
    {
      ""name"": ""Le'alam"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""entity""
    }
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Chapter 69 Segment 19"",
      ""location"": null,
      ""action"": ""chanting"",
      ""actorsInvolved"": [
        ""Wewetu"",
        ""Mehala"",
        ""Qelayat"",
        ""Tsenu"",
        ""Wekomu"",
        ""Weiyit Hawezu"",
        ""Emenomu"",
        ""Emmalem"",
        ""We'ese"",
        ""Le'alam""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_020,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_020\segment.txt,"```json
{
  ""actors"": [
    {
      ""name"": ""Wind"",
      ""visualTraits"": [""blowing"", ""invisible""],
      ""changes"": [],
      ""role"": ""natural element""
    },
    {
      ""name"": ""Sun"",
      ""visualTraits"": [""radiant"", ""bright""],
      ""changes"": [],
      ""role"": ""natural element""
    },
    {
      ""name"": ""Stars"",
      ""visualTraits"": [""sparkling""],
      ""changes"": [],
      ""role"": ""natural element""
    },
    {
      ""name"": ""Earth"",
      ""visualTraits"": [""solid""],
      ""changes"": [],
      ""role"": ""natural element""
    },
    {
      ""name"": ""World"",
      ""visualTraits"": [""vast""],
      ""changes"": [],
      ""role"": ""natural element""
    }
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Wind and Sun"",
      ""location"": ""sky"",
      ""action"": ""Wind and Sun"",
      ""actorsInvolved"": [""Wind"", ""Sun""]
    },
    {
      ""title"": ""Wind and Stars"",
      ""location"": ""sky"",
      ""action"": ""Wind and Stars"",
      ""actorsInvolved"": [""Wind"", ""Stars""]
    },
    {
      ""title"": ""Earth Commands"",
      ""location"": ""earth"",
      ""action"": ""Earth commands"",
      ""actorsInvolved"": [""Earth""]
    },
    {
      ""title"": ""World to World"",
      ""location"": ""world"",
      ""action"": ""World to World"",
      ""actorsInvolved"": [""World""]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_021,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_021\segment.txt,"```json
{
  ""actors"": [
    {""name"":""ወውእቱ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""መሐላ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ዋብት"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ምሕዋራሆሙ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወስማቲሆሙ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ይጼውዕ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወያወሥእዎ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""እምዓለም"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ወእስ"",""visualTraits"":null,""changes"":null,""role"":null},
    {""name"":""ለዓለም"",""visualTraits"":null,""changes"":null,""role"":null}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": null,
      ""location"": null,
      ""action"": null,
      ""actorsInvolved"": [
        ""ወውእቱ"",
        ""መሐላ"",
        ""ዋብት"",
        ""ምሕዋራሆሙ"",
        ""ወስማቲሆሙ"",
        ""ይጼውዕ"",
        ""ወያወሥእዎ"",
        ""እምዓለም"",
        ""ወእስ"",
        ""ለዓለም""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_022,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_022\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_023,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_023\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```
"
69,segment_024,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_024\segment.txt,"```json
{
  ""actors"": [
    {
      ""name"": ""እግዚ"",
      ""visualTraits"": null,
      ""changes"": null,
      ""role"": ""deity""
    }
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"": ""Chant praising God"",
      ""location"": ""unknown"",
      ""action"": ""chant"",
      ""actorsInvolved"": [""እግዚ""]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_025,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_025\segment.txt,"```json
{
  ""actors"": [
    {""name"":""ወዲቤሆሙ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ጸንዓ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ዝመሐላ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ወይትዓቀቡ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ቦቱ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ወፍናዊሆሙ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ይትዓቀቡ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ወምሕዋራቲሆሙ"",""visualTraits"":null,""changes"":null,""role"":""unknown""},
    {""name"":""ኢይማስን"",""visualTraits"":null,""changes"":null,""role"":""unknown""}
  ],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [
    {
      ""title"":""Invocation Chant"",
      ""location"":""unknown"",
      ""action"":""Recitation of names"",
      ""actorsInvolved"":[
        ""ወዲቤሆሙ"",
        ""ጸንዓ"",
        ""ዝመሐላ"",
        ""ወይትዓቀቡ"",
        ""ቦቱ"",
        ""ወፍናዊሆሙ"",
        ""ይትዓቀቡ"",
        ""ወምሕዋራቲሆሙ"",
        ""ኢይማስን""
      ]
    }
  ],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
69,segment_026,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_069\segment_026\segment.txt,"```json
{
  ""actors"": [],
  ""props"": [],
  ""environments"": [],
  ""scenes"": [],
  ""blocking"": {
    ""anchors"": [],
    ""paths"": []
  }
}
```"
