ChapterID,SegmentLabel,SegmentType,Status,SourcePath,RawContent
9,segment_010,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_009\segment_010\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_009/segment_010"",
    ""graphematic_string"": ""ወይእዜኒ፡ናሁ፡ይጸርሑ፡ነፍሳት፡ እለ፡ሞቱ፡ወይሰዩ፡እስ፡ ንቀጸ፡ሰማይ፡ወዐርገ፡ ገዓሮሙ፨ወኢይል፡ወፂ፡ እምቅድመ፡ገጸ፡ዐመፃ፡ ዘይትገር፡ዲ፡ምድር፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 9 Segment 10""
    ],
    ""uncertainties"": []
  }
}
```"
9,segment_011,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_009\segment_011\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_9/segment_11"",
    ""graphematic_string"": ""ወንተ፡ተምር፡ሎ፡ዘእንለ፡\nይኩን፨ንተ፡ተምር፡ዘንተ፡\nወዘዚሆሙ፡ወልቦ፡ዘትነግረነ፡\nወምንተ፡መፍትው፡ንረስዮሙ፡\nእንተ፡ዝንቱ፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}
```"
10,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_001\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_1"",
    ""graphematic_string"": ""ወሜሃ፡ልዑል፡ዓቢይ፡ወቅዱስ፡\nተናገረ፨ወፈነዎ፡ለርስየላልዩር፡\nኀ፡ወልደ፡ላሜ፨ወይቤሎ፡"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፡"",
      ""፡"",
      ""፡"",
      ""፨"",
      ""፡"",
      ""፡"",
      ""፡"",
      ""፡"",
      ""፨"",
      ""፡""
    ],
    ""removed_artifacts"": [
      ""Chapter 10 Segment 1""
    ],
    ""uncertainties"": []
  }
}
```"
10,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_002\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_2"",
    ""graphematic_string"": ""ሎ፡ስመ፡ዚየ፡ኅባዕ፡\nርእሰ፨ወግህድ፡ሎቱ፡ፍጻሜ፡\nዘይመጽእ፡እስመ፡ትትሐጐል፡\nላ፡ምድር፡ወማየ፡ይኅ፡\nይመጽእ፡ሀሎ፡ዲ፡ላ፡ምድር፡\nወይትኀጐል፡ዘሀሎ፡ውስቴታ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 10 Segment 2""
    ],
    ""uncertainties"": []
  }
}
```"
10,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_003\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_3"",
    ""graphematic_string"": ""ወይእዜኒ፡መሀሮ፡መ፡ይንፍጽ፡ ወይንር፡ዘርኡ፡ለሎሙ፡ ትውልድ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 10 Segment 3""
    ],
    ""uncertainties"": []
  }
}
```"
10,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_004\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_4"",
    ""graphematic_string"": ""ወይቤ፡ዕ፡እግዚእ፡ለሩፋኤል፡\nእስሮ፡ለዛዜኤል፡እዴሁ፡\nወእግሩ፡ወደዮ፡ውስተ፡\nጽልመት፨ወብቅዋ፡ለገዳም፡\nእንተ፡ሀለወት፡ዱድኤል፡\nወደዮ፡ህየ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 10 Segment 4""
    ],
    ""uncertainties"": []
  }
}
```"
10,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_005\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_5"",
    ""graphematic_string"": ""በዱድኤል\nድድ ኤል\nወደይ፡ላዕሌሁ፡ዕባነ፡ጠዋያተ፡\nወሊሐተ፡ወድኖ፡\nጽልመተ፨ወህየ፡ይኅድር፡\nለዓለም፡ወድኖ፡ለገጹ፡መ፡\nእይርይ፡ብርሃነ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Latin text: Chapter 10 Segment 5"",
      ""dash (-)"",
      ""apostrophe (')"",
      ""comma (,)"",
      ""parenthesis ( )"",
      ""period (.)""
    ],
    ""uncertainties"": []
  }
}
```"
10,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_010\segment_006\segment.txt,"```json
{
  ""source"": {
    ""witness_id"": ""chapter_10/segment_6"",
    ""graphematic_string"": ""ወዕለት፡ዓባይ፡እንተ፡ነ፡\nመ፡ይትፈነው፡ውስተ፡ዋዕይ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 10 Segment 6""
    ],
    ""uncertainties"": []
  }
}
```"
1,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_001"",
    ""graphematic_string"": ""Chapter 1 Segment 1\n\nቃለ፡ረት፡ዘሄኖ።\nመትጽሐፉ፡ሄኖ፡ ነቢይ። -\nቃለ ፡ ረት ፡ ዘሄኖ\n— -——— ።። ።።——— - —\nመ ፡ ረ ፡ ኅሩያነ ፡ ወጻድቃነ\n፨ እለ ፡ ሀለው ፡ ይኩኑ ፡ ዕለተ\n፡ መንዳቢ ፨ ለሰስሎ ፡ ሎ ፡\nእኩያን ፡ ወረሲዓን ፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""።"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""-"",
      ""—""
    ],
    ""uncertainties"": []
  }
}"
1,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_002\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_002"",
    ""graphematic_string"": ""Chapter 1 Segment 2\n\nወውሥ፡ወይቤ፡ሄኖ፡\nብእሲ፡ጻድቅ፡ዘእምኀ፡\nእግዚብሔር፡እንዘ፡ዕይንቲሁ፡\nሡታት።ወይሬኢ፡ራእየ፡\nቅዱሰ፡ዘሰማያት፡ዘርዩኒ፡\nመላእት፨ወሰማዕኩ፡\nእምኀቤሆሙ፡\nሎ።ወእመርኩ፡ነ፡ዘእሬኢ፡\nወ፡ለዝ፡ትውልድ፡ላ፡ለዘ፡\nይመጽእ፡እምርሑቃት፡እንተ፡\nኅሩያን፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""።"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_003\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_003"",
    ""graphematic_string"": ""Chapter 1 Segment 3\n\nእንተ፡ኅሩያን፨እቤ፡ወውሣእ\nኩ፡እንቲሆሙ፡ምስለ፡ዘይወጽ\nእ፡ቅዱስ፡ወዓቢይ፡እማኅደሩ፡ወ\nምላ፡ዓለም።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_004\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_004"",
    ""graphematic_string"": ""Chapter 1 Segment 4\n\nወእምህየ፡ይይድ፡ዲ፡ሲና፡\nደብር፡ወያስተርኢ፡ትዕይንቱ፡\nወያስተርኢ፡ጽንዓ፡ኃይሉ፡\nእምሰማይ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_005\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_005"",
    ""graphematic_string"": ""Chapter 1 Segment 5\n\nወይፈርህ፡ሉ፡ወያድለቀልቁ፡\nትጉሃን፨ወይነሥኦሙ፡ፍርሀት፡\nወረዓድ፡ዓቢይ፡እስ፡ጽናፈ፡\nምድር፡"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_006\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_006"",
    ""graphematic_string"": ""Chapter 1 Segment 6\n\nወይደነግፁ፡ድባር፡ነዋኃን፡\nወይቴሐቱ፡ውግር፡\nነዋኃት፨ወይትመሰዉ፡መ፡\nመዓረ፡ግራ፡እምላህብ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_007\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_007"",
    ""graphematic_string"": ""Chapter 1 Segment 7\n\nወትሠጠም፡ምድር፡ወሉ፡\nዘውስተ፡ምድር፡ይትኃጐል፡\nወይውን፡ፍትሕ፡ላዕለ፡ሉ፡\nወላዕለ፡ጻድቃን፡ሎሙ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_008\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_008"",
    ""graphematic_string"": ""Chapter 1 Segment 8\n\nለጻድቃንሰ፡ሰላመ፡ይገብር፡ሎሙ\n፤ ወየዐቅቦሙ፡ለኅሩያን፡\nወይውን፡ሣህል፡\nላዕሌሆሙ፨ወይውኑ፡ሎሙ፡\nዘምላ፡ወይሤርሑ፡\nወይትባረኩ፡ወይሀርህ፡ሎሙ፡\nብርሃነ፡ምላ።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፤"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_009,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_009\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_009"",
    ""graphematic_string"": ""Chapter 1 Segment 9\n\nወናሁ፡መጽ፡ትእልፈት፡\nቅዱሳን፡መ፡ይግር፡ፍትሐ፡\nላዕሌሆሙ፨ወያሐጕሎሙ፡\nለረሲዓን፡ወይዘለፍ፡ሎ፡\nዘሥጋ፡እንተ፡ሉ፡ዘገብሩ፡\nወረሰዩ፡ላዕሌሁ፡ኃጥን፡\nወረሲዓን።።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_001"",
    ""graphematic_string"": ""Chapter 1 Segment 1\n\nቃለ፡ረት፡ዘሄኖ።\nመትጽሐፉ፡ሄኖ፡ ነቢይ። -\nቃለ ፡ ረት ፡ ዘሄኖ\n— -——— ።። ።።——— - —\nመ ፡ ረ ፡ ኅሩያነ ፡ ወጻድቃነ\n፨ እለ ፡ ሀለው ፡ ይኩኑ ፡ ዕለተ\n፡ መንዳቢ ፨ ለሰስሎ ፡ ሎ ፡\nእኩያን ፡ ወረሲዓን ፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""።"",
      ""-"",
      ""—"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""dash_line""
    ],
    ""uncertainties"": []
  }
}"
1,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_002\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_002"",
    ""graphematic_string"": ""Chapter 1 Segment 2\n\nወውሥ፡ወይቤ፡ሄኖ፡\nብእሲ፡ጻድቅ፡ዘእምኀ፡\nእግዚብሔር፡እንዘ፡ዕይንቲሁ፡\nሡታት።ወይሬኢ፡ራእየ፡\nቅዱሰ፡ዘሰማያት፡ዘርዩኒ፡\nመላእት፨ወሰማዕኩ፡\nእምኀቤሆሙ፡\nሎ።ወእመርኩ፡ነ፡ዘእሬኢ፡\nወ፡ለዝ፡ትውልድ፡ላ፡ለዘ፡\nይመጽእ፡እምርሑቃት፡እንተ፡\nኅሩያን፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""።"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_003\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_003"",
    ""graphematic_string"": ""Chapter 1 Segment 3\n\nእንተ፡ኅሩያን፨እቤ፡ወውሣእ\nኩ፡እንቲሆሙ፡ምስለ፡ዘይወጽ\nእ፡ቅዱስ፡ወዓቢይ፡እማኅደሩ፡ወ\nምላ፡ዓለም።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_004\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_004"",
    ""graphematic_string"": ""Chapter 1 Segment 4\n\nወእምህየ፡ይይድ፡ዲ፡ሲና፡\nደብር፡ወያስተርኢ፡ትዕይንቱ፡\nወያስተርኢ፡ጽንዓ፡ኃይሉ፡\nእምሰማይ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_005\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_005"",
    ""graphematic_string"": ""Chapter 1 Segment 5\n\nወይፈርህ፡ሉ፡ወያድለቀልቁ፡\nትጉሃን፨ወይነሥኦሙ፡ፍርሀት፡\nወረዓድ፡ዓቢይ፡እስ፡ጽናፈ፡\nምድር፡"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_006\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_006"",
    ""graphematic_string"": ""Chapter 1 Segment 6\n\nወይደነግፁ፡ድባር፡ነዋኃን፡\nወይቴሐቱ፡ውግር፡\nነዋኃት፨ወይትመሰዉ፡መ፡\nመዓረ፡ግራ፡እምላህብ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_007\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_007"",
    ""graphematic_string"": ""Chapter 1 Segment 7\n\nወትሠጠም፡ምድር፡ወሉ፡\nዘውስተ፡ምድር፡ይትኃጐል፡\nወይውን፡ፍትሕ፡ላዕለ፡ሉ፡\nወላዕለ፡ጻድቃን፡ሎሙ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_008,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_008\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_008"",
    ""graphematic_string"": ""Chapter 1 Segment 8\n\nለጻድቃንሰ፡ሰላመ፡ይገብር፡ሎሙ\n፤ ወየዐቅቦሙ፡ለኅሩያን፡\nወይውን፡ሣህል፡\nላዕሌሆሙ፨ወይውኑ፡ሎሙ፡\nዘምላ፡ወይሤርሑ፡\nወይትባረኩ፡ወይሀርህ፡ሎሙ፡\nብርሃነ፡ምላ።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፤"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_009,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_009\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_009"",
    ""graphematic_string"": ""Chapter 1 Segment 9\n\nወናሁ፡መጽ፡ትእልፈት፡\nቅዱሳን፡መ፡ይግር፡ፍትሐ፡\nላዕሌሆሙ፨ወያሐጕሎሙ፡\nለረሲዓን፡ወይዘለፍ፡ሎ፡\nዘሥጋ፡እንተ፡ሉ፡ዘገብሩ፡\nወረሰዩ፡ላዕሌሁ፡ኃጥን፡\nወረሲዓን።።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
2,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_002\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_002/segment_001"",
    ""graphematic_string"": ""ጠየቁ፡ሎ፡ዘውስተ፡ሰማይ፡\nግብረ፡እፎ፡ኢይመይጡ፡\nፍናዊሆሙ፡ብርሃናት፡ዘውስተ፡\nሰማይ፡መ፡ሉ፡ይሠርቅ፡\nወየዐርብ፨፨ሥሩዕ፡ሉ፡\nዘመኑ፡ወኢይትዐደዉ፡\nእምሥርዓቶሙ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 2 Segment 1\n\n""
    ],
    ""uncertainties"": []
  }
}"
2,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_002\segment_002\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_002/segment_002"",
    ""graphematic_string"": ""ርእይዋ፡ለምድር፡ወለብዉ፡\nእንተ፡ምግባር፡ዘይትገር፡\nላዕሌሃ፡እምቀዳሚ፡እስ፡\nተፍጻሜቱ፨መ፡እይትመየጥ፡\nሉ፡ምግብሩ፡ለምላ፡እንዘ፡\nያስተርኢ።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [
      ""Chapter 2 Segment 2\n\n""
    ],
    ""uncertainties"": []
  }
}"
2,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_002\segment_003\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_002/segment_003"",
    ""graphematic_string"": ""ርእይዎ፡ለሐጋይ፡ወለረምት፡\nመ፡ላ፡ምድር፡መልት፡ማየ፡\nወደመና፡ወጠል፡ወዝናም፡\nየዓርፍ፡ላዕሌሃ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""Chapter 2 Segment 3\n\n""
    ],
    ""uncertainties"": []
  }
}"
3,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_003\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_003/segment_001"",
    ""graphematic_string"": ""Chapter 3 Segment 1\n\nጠየቁ፡ወርኢኩ፡መ፡ሉ፡\nዐፀው፡እፎ፡ያስተረእዩ፡መ፡\nይቡስን፡ወሉ፡ቍጽሊሆሙ፡\nንጉፋት፡ዘእንለ፡፲ወ፬ዕፀው፡\nዘኢይትነገፍ፡እለ፡ይጸንሑ፡\nእምብሉይ፡እስ፡ይመጽእ፡\nሐዲስ፡እምልኤ፡ወእምሠለስቱ፡\nረምት፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
4,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_004\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_004/segment_001"",
    ""graphematic_string"": ""ወዳግመ፡ጠየቁ፡መዋዕለ፡ሐጋይ፡\nመ፡ነ፡ላእሌሃ፡ፀሐይ፡\nቅድሜሃ፨ወንትሙሰ፡\nተኀሥሡ፡ምጽላለ፡ወጽላሎተ፡\nእንተ፡ዋዕየ፡ፀሐይ፨ወምድርስ፡\nትውዒ፡እሙቀተ፡ሐሩር፡\nወንትሙሰ፡ኢትሉ፡ዪዶታ፡\nለምድር፡ወኢ—ሐ፡እንተ፡\nዋዐያ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፡"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""—""
    ],
    ""uncertainties"": []
  }
}"
1,segment_001,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_001\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_001"",
    ""graphematic_string"": ""Chapter 1 Segment 1\n\nቃለ፡ረት፡ዘሄኖ።\nመትጽሐፉ፡ሄኖ፡ ነቢይ። -\nቃለ ፡ ረት ፡ ዘሄኖ\n— -——— ።። ።።——— - —\nመ ፡ ረ ፡ ኅሩያነ ፡ ወጻድቃነ\n፨ እለ ፡ ሀለው ፡ ይኩኑ ፡ ዕለተ\n፡ መንዳቢ ፨ ለሰስሎ ፡ ሎ ፡\nእኩያን ፡ ወረሲዓን ፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""።"",
      ""፨""
    ],
    ""removed_artifacts"": [
      ""-"",
      ""—""
    ],
    ""uncertainties"": []
  }
}"
1,segment_002,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_002\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_002"",
    ""graphematic_string"": ""Chapter 1 Segment 2\n\nወውሥ፡ወይቤ፡ሄኖ፡\nብእሲ፡ጻድቅ፡ዘእምኀ፡\nእግዚብሔር፡እንዘ፡ዕይንቲሁ፡\nሡታት።ወይሬኢ፡ራእየ፡\nቅዱሰ፡ዘሰማያት፡ዘርዩኒ፡\nመላእት፨ወሰማዕኩ፡\nእምኀቤሆሙ፡\nሎ።ወእመርኩ፡ነ፡ዘእሬኢ፡\nወ፡ለዝ፡ትውልድ፡ላ፡ለዘ፡\nይመጽእ፡እምርሑቃት፡እንተ፡\nኅሩያን፨፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""።"",
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_003,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_003\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_003"",
    ""graphematic_string"": ""Chapter 1 Segment 3\n\nእንተ፡ኅሩያን፨እቤ፡ወውሣእ\nኩ፡እንቲሆሙ፡ምስለ፡ዘይወጽ\nእ፡ቅዱስ፡ወዓቢይ፡እማኅደሩ፡ወ\nምላ፡ዓለም።"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፨"",
      ""።""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_004,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_004\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_004"",
    ""graphematic_string"": ""Chapter 1 Segment 4\n\nወእምህየ፡ይይድ፡ዲ፡ሲና፡\nደብር፡ወያስተርኢ፡ትዕይንቱ፡\nወያስተርኢ፡ጽንዓ፡ኃይሉ፡\nእምሰማይ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_005,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_005\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_005"",
    ""graphematic_string"": ""Chapter 1 Segment 5\n\nወይፈርህ፡ሉ፡ወያድለቀልቁ፡\nትጉሃን፨ወይነሥኦሙ፡ፍርሀት፡\nወረዓድ፡ዓቢይ፡እስ፡ጽናፈ፡\nምድር፡"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_006,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_006\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_006"",
    ""graphematic_string"": ""Chapter 1 Segment 6\n\nወይደነግፁ፡ድባር፡ነዋኃን፡\nወይቴሐቱ፡ውግር፡\nነዋኃት፨ወይትመሰዉ፡መ፡\nመዓረ፡ግራ፡እምላህብ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
1,segment_007,segment,DONE,C:\Users\sasch\visionexe\stories\template\filmsets\story_001\segment_007\segment.txt,"{
  ""source"": {
    ""witness_id"": ""story_001/segment_007"",
    ""graphematic_string"": ""Chapter 1 Segment 7\n\nወትሠጠም፡ምድር፡ወሉ፡\nዘውስተ፡ምድር፡ይትኃጐል፡\nወይውን፡ፍትሕ፡ላዕለ፡ሉ፡\nወላዕለ፡ጻድቃን፡ሎሙ፨"",
    ""normalization_policy"": ""none"",
    ""punctuation_markers"": [
      ""፨""
    ],
    ""removed_artifacts"": [],
    ""uncertainties"": []
  }
}"
